brand,model,price,gender,url,image_position,image_id,prompt
crocs,brown & tan museum of peace & quiet edition classic clogs,120,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241209M234061_1.jpg",1,1581339620578650895,These are shoes for men from brand crocs model brown & tan museum of peace & quiet edition classic clogs. Item price is 120 dollars.
crocs,khaki & off-white museum of peace & quiet edition classic clogs,120,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241209M234062_1.jpg",1,17259997543573546139,These are shoes for men from brand crocs model khaki & off-white museum of peace & quiet edition classic clogs. Item price is 120 dollars.
dsquared2,black be icon slides,320,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241148M234004_1.jpg",1,11114365995344331450,These are shoes for men from brand dsquared2 model black be icon slides. Item price is 320 dollars.
tom ford,white suede james sneakers,1185,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241076M237015_1.jpg",1,17088779929579999373,These are shoes for men from brand tom ford model white suede james sneakers. Item price is 1185 dollars.
boss,black padded sneakers,335,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241085M237005_1.jpg",1,10882854208844045323,These are shoes for men from brand boss model black padded sneakers. Item price is 335 dollars.
boss,black embossed sneakers,225,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241085M237010_1.jpg",1,17939285727020509754,These are shoes for men from brand boss model black embossed sneakers. Item price is 225 dollars.
tom ford,off-white & taupe jagga sneakers,1185,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241076M237010_1.jpg",1,11727133713341526183,These are shoes for men from brand tom ford model off-white & taupe jagga sneakers. Item price is 1185 dollars.
hugo,black mixed material sneakers,225,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241084M237003_1.jpg",1,11195630328449599436,These are shoes for men from brand hugo model black mixed material sneakers. Item price is 225 dollars.
hugo,off-white & gray mixed material sneakers,225,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241084M237004_1.jpg",1,3556687644250658587,These are shoes for men from brand hugo model off-white & gray mixed material sneakers. Item price is 225 dollars.
hugo,white & gray mixed material sneakers,280,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241084M237005_1.jpg",1,13027963255433902961,These are shoes for men from brand hugo model white & gray mixed material sneakers. Item price is 280 dollars.
hugo,black embossed derbys,280,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241084M225001_1.jpg",1,9862252438940341759,These are shoes for men from brand hugo model black embossed derbys. Item price is 280 dollars.
boss,navy leather sneakers,505,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241085M237021_1.jpg",1,5738225184192021823,These are shoes for men from brand boss model navy leather sneakers. Item price is 505 dollars.
tom ford,brown jude slip-on sneakers,1125,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241076M237004_1.jpg",1,8105886091580168816,These are shoes for men from brand tom ford model brown jude slip-on sneakers. Item price is 1125 dollars.
boss,navy suede logo detail loafers,280,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241085M237024_1.jpg",1,2864268480545716686,These are shoes for men from brand boss model navy suede logo detail loafers. Item price is 280 dollars.
boss,brown embossed loafers,280,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241085M237025_1.jpg",1,223739069570889068,These are shoes for men from brand boss model brown embossed loafers. Item price is 280 dollars.
boss,black embossed derbys,330,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241085M225000_1.jpg",1,4581752492317784078,These are shoes for men from brand boss model black embossed derbys. Item price is 330 dollars.
moon boot,black icon quilted boots,575,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241970M223007_1.jpg",1,857448385326112691,These are shoes for men from brand moon boot model black icon quilted boots. Item price is 575 dollars.
moon boot,brown icon low nolace quilted boots,495,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241970M223004_1.jpg",1,10556135092269856729,These are shoes for men from brand moon boot model brown icon low nolace quilted boots. Item price is 495 dollars.
moon boot,black icon low no lace quilted boots,495,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241970M223005_1.jpg",1,9041894087084898802,These are shoes for men from brand moon boot model black icon low no lace quilted boots. Item price is 495 dollars.
roa,black andreas boots,845,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232204M255005_1.jpg",1,18291485454147620355,These are shoes for men from brand roa model black andreas boots. Item price is 845 dollars.
valentino garavani,beige toile iconographe sneakers,1290,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M236003_1.jpg",1,15228918479342968414,These are shoes for men from brand valentino garavani model beige toile iconographe sneakers. Item price is 1290 dollars.
11 by boris bidjan saberi,black salomon edition a.b.1 sneakers,435,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241610M237000_1.jpg",1,7536836913820784426,These are shoes for men from brand 11 by boris bidjan saberi model black salomon edition a.b.1 sneakers. Item price is 435 dollars.
11 by boris bidjan saberi,white salomon edition a.b.1 sneakers,435,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241610M237001_1.jpg",1,8881054351051745430,These are shoes for men from brand 11 by boris bidjan saberi model white salomon edition a.b.1 sneakers. Item price is 435 dollars.
valentino garavani,black & red rockrunner sneakers,1165,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M237054_1.jpg",1,12359722142856445689,These are shoes for men from brand valentino garavani model black & red rockrunner sneakers. Item price is 1165 dollars.
valentino garavani,black rockstud untitled sneakers,1165,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M237005_1.jpg",1,7903401900810793259,These are shoes for men from brand valentino garavani model black rockstud untitled sneakers. Item price is 1165 dollars.
miharayasuhiro,off-white hank og canvas sneakers,475,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241551M236001_1.jpg",1,9335012863774950194,These are shoes for men from brand miharayasuhiro model off-white hank og canvas sneakers. Item price is 475 dollars.
miharayasuhiro,pink hank og sole canvas sneakers,475,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241551M236003_1.jpg",1,11239173745257730453,These are shoes for men from brand miharayasuhiro model pink hank og sole canvas sneakers. Item price is 475 dollars.
miharayasuhiro,black blakey og sole canvas sneakers,480,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241551M237002_1.jpg",1,16566943838383558670,These are shoes for men from brand miharayasuhiro model black blakey og sole canvas sneakers. Item price is 480 dollars.
moon boot,brown & white mule no lace pony slippers,515,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241970M231000_1.jpg",1,1962601826624880259,These are shoes for men from brand moon boot model brown & white mule no lace pony slippers. Item price is 515 dollars.
moon boot,brown quilted mules,340,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241970M231002_1.jpg",1,13524935880045856134,These are shoes for men from brand moon boot model brown quilted mules. Item price is 340 dollars.
moon boot,black quilted mules,340,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241970M231003_1.jpg",1,5916517723278616445,These are shoes for men from brand moon boot model black quilted mules. Item price is 340 dollars.
versace underwear,black allover towel slippers,165,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241653M231000_1.jpg",1,1504148707005008512,These are shoes for men from brand versace underwear model black allover towel slippers. Item price is 165 dollars.
versace underwear,blue greca slippers,160,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241653M231002_1.jpg",1,15945411806795768707,These are shoes for men from brand versace underwear model blue greca slippers. Item price is 160 dollars.
versace underwear,pink greca slippers,160,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241653M231003_1.jpg",1,14708034034129041065,These are shoes for men from brand versace underwear model pink greca slippers. Item price is 160 dollars.
valentino garavani,black vlogo signature sandals,1290,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M234010_1.jpg",1,10095196574809364633,These are shoes for men from brand valentino garavani model black vlogo signature sandals. Item price is 1290 dollars.
valentino garavani,black & white 'vltn' pool slides,510,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M234005_1.jpg",1,4962265873144722005,These are shoes for men from brand valentino garavani model black & white 'vltn' pool slides. Item price is 510 dollars.
valentino garavani,black vltn slides,510,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M234006_1.jpg",1,13506336099860752627,These are shoes for men from brand valentino garavani model black vltn slides. Item price is 510 dollars.
valentino garavani,black rockstud slides,630,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241807M234007_1.jpg",1,5398464959563253314,These are shoes for men from brand valentino garavani model black rockstud slides. Item price is 630 dollars.
mackage,black ekon boots,1040,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/232015M255001_1.jpg",1,15671409100494250816,These are shoes for men from brand mackage model black ekon boots. Item price is 1040 dollars.
balenciaga,black steroid bootie boots,1780,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241342M223001_1.jpg",1,5679339030570259065,These are shoes for men from brand balenciaga model black steroid bootie boots. Item price is 1780 dollars.
balenciaga,black steroid boots,2050,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241342M255001_1.jpg",1,2914950584783463906,These are shoes for men from brand balenciaga model black steroid boots. Item price is 2050 dollars.
balenciaga,black crocs edition boots,1325,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241342M223003_1.jpg",1,4515583731956454605,These are shoes for men from brand balenciaga model black crocs edition boots. Item price is 1325 dollars.
dr. martens,black 1b99 pisa leather lace up boots,385,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241399M255033_1.jpg",1,8397790459300090795,These are shoes for men from brand dr. martens model black 1b99 pisa leather lace up boots. Item price is 385 dollars.
eytys,black gaia boots,770,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241640M228001_1.jpg",1,16999339260281681376,These are shoes for men from brand eytys model black gaia boots. Item price is 770 dollars.
eytys,black luciano boots,790,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241640M228002_1.jpg",1,7556172926892005319,These are shoes for men from brand eytys model black luciano boots. Item price is 790 dollars.
eytys,black raven ii boots,575,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241640M228003_1.jpg",1,12374077377036004895,These are shoes for men from brand eytys model black raven ii boots. Item price is 575 dollars.
eytys,black tribeca boots,550,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241640M255002_1.jpg",1,14050840817158427544,These are shoes for men from brand eytys model black tribeca boots. Item price is 550 dollars.
marsèll,black filo boots,1190,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M255000_1.jpg",1,4602448543481448326,These are shoes for men from brand marsèll model black filo boots. Item price is 1190 dollars.
marsèll,brown filo boots,1190,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241349M255003_1.jpg",1,12750418106812419384,These are shoes for men from brand marsèll model brown filo boots. Item price is 1190 dollars.
lardini,black leather ankle boots,1150,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241125M228000_1.jpg",1,5961876686919617499,These are shoes for men from brand lardini model black leather ankle boots. Item price is 1150 dollars.
won hundred,off-white sendra edition barcelona boots,925,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241636M228001_1.jpg",1,14327256715054294760,These are shoes for men from brand won hundred model off-white sendra edition barcelona boots. Item price is 925 dollars.
officine creative,black signature 002 boots,880,men,"https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_center,h_1412,w_940/c_scale,h_960/f_auto,dpr_2.0/241346M223002_1.jpg",1,18253325363285762185,These are shoes for men from brand officine creative model black signature 002 boots. Item price is 880 dollars.
